ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
219761599,10/27/2020,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,77,0,25-44,M,BLACK,1004603,184162,40.67214371100005,-73.92662996099993,POINT (-73.92662996099993 40.672143711000054)
219782942,10/27/2020,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,S,121,0,18-24,M,BLACK HISPANIC,939790,171449,40.63716110400002,-74.16019342799996,POINT (-74.16019342799996 40.63716110400002)
219798179,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,18-24,F,BLACK,1010113,188131,40.68302333400004,-73.90675148599996,POINT (-73.90675148599996 40.68302333400004)
219765971,10/27/2020,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,S,122,11,18-24,M,BLACK,951830,161855,40.610879854000075,-74.11676658399993,POINT (-74.11676658399993 40.610879854000075)
219782936,10/27/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,20,0,25-44,M,BLACK HISPANIC,989211,222871,40.77841252300004,-73.98208876999998,POINT (-73.98208876999998 40.77841252300004)
219792846,10/27/2020,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,79,0,18-24,M,BLACK,997415,193307,40.69725825500007,-73.95252444599998,POINT (-73.95252444599998 40.69725825500007)
219758855,10/27/2020,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200800,F,M,33,0,18-24,M,BLACK HISPANIC,1001935,247543,40.84611398700008,-73.93608123899996,POINT (-73.93608123899996 40.84611398700008)
219802042,10/27/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 120053A,F,M,5,0,18-24,F,WHITE,983093,199049,40.71302841100004,-74.00417492799994,POINT (-74.00417492799994 40.71302841100004)
219761587,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 155250H,F,B,41,0,25-44,F,WHITE HISPANIC,1013880,240034,40.82547196300004,-73.89294073699995,POINT (-73.89294073699995 40.82547196300004)
219789957,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,6,0,25-44,M,WHITE,982746,206647,40.73388303300004,-74.00542831099993,POINT (-74.00542831099993 40.73388303300004)
219795318,10/27/2020,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,B,47,0,25-44,M,BLACK,1024530,266641,40.898457915000044,-73.85429974,POINT (-73.85429974 40.898457915000044)
219761604,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,25-44,F,WHITE HISPANIC,1018714,214946,40.756594678000056,-73.87560301799994,POINT (-73.87560301799994 40.756594678000056)
219801907,10/27/2020,643,"ASSEMBLY,UNLAWFUL",361,OFF. AGNST PUB ORD SENSBLTY &,PL 2401000,M,K,84,0,25-44,M,WHITE HISPANIC,987041,190253,40.68888508100008,-73.98993751299997,POINT (-73.98993751299997 40.68888508100008)
219789951,10/27/2020,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,M,18,0,25-44,M,BLACK,989741,215196,40.757346324000025,-73.98018136799993,POINT (-73.98018136799993 40.757346324000025)
219765954,10/27/2020,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 145230A,F,B,43,0,25-44,M,BLACK HISPANIC,1020183,239283,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008)
219771211,10/27/2020,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,48,0,25-44,F,BLACK,1011779,246746,40.84390125500005,-73.900504632,POINT (-73.900504632 40.843901255000056)
219752923,10/27/2020,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,M,14,1,25-44,M,WHITE HISPANIC,986061,213320,40.75219869800003,-73.99346504499994,POINT (-73.99346504499994 40.75219869800003)
219782918,10/27/2020,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1703000,F,K,75,0,25-44,M,BLACK HISPANIC,1018819,188045,40.68275756500003,-73.87536217399997,POINT (-73.87536217399997 40.68275756500003)
219798186,10/27/2020,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,M,25,2,18-24,F,BLACK HISPANIC,1001312,231864,40.80308081300007,-73.93837286099993,POINT (-73.93837286099993 40.80308081300007)
219774905,10/27/2020,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,63,0,25-44,M,WHITE HISPANIC,1001794,164236,40.61745715300003,-73.93680806999998,POINT (-73.93680806999998 40.61745715300003)
219774895,10/27/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,B,48,0,18-24,M,BLACK,1012982,249577,40.85166767900005,-73.89614455699996,POINT (-73.89614455699996 40.85166767900005)
219758854,10/27/2020,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211500,M,M,1,3,25-44,M,BLACK,981760,197923,40.709937533000065,-74.00898285199997,POINT (-74.00898285199997 40.709937533000065)
219801041,10/27/2020,643,"ASSEMBLY,UNLAWFUL",361,OFF. AGNST PUB ORD SENSBLTY &,PL 2401000,M,K,84,0,25-44,M,WHITE,987041,190253,40.68888508100008,-73.98993751299997,POINT (-73.98993751299997 40.68888508100008)
219771216,10/27/2020,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,83,0,25-44,M,BLACK HISPANIC,1006515,195061,40.70205435900005,-73.91970128999998,POINT (-73.91970128999998 40.70205435900005)
219786569,10/27/2020,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,M,25,0,25-44,M,BLACK HISPANIC,1001996,230587,40.79957445200006,-73.93590560299998,POINT (-73.93590560299998 40.79957445200006)
219758857,10/27/2020,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,23,0,25-44,M,WHITE HISPANIC,998829,226859,40.78934789300007,-73.94735241299998,POINT (-73.94735241299998 40.78934789300007)
219792852,10/27/2020,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,M,28,0,18-24,M,BLACK,997758,233532,40.80766516200004,-73.951206685,POINT (-73.951206685 40.80766516200004)
219795327,10/27/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,67,0,25-44,F,BLACK,997897,175677,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007)
219795332,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,24,0,25-44,M,WHITE,992978,229517,40.796651100000076,-73.96847863199997,POINT (-73.96847863199997 40.796651100000076)
219751757,10/27/2020,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265091B,F,K,75,0,25-44,M,BLACK,1013449,184620,40.673376062000045,-73.89473864299998,POINT (-73.89473864299998 40.673376062000045)
219782935,10/27/2020,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,M,25,0,18-24,M,BLACK,1001692,231504,40.80209197100004,-73.93700122199994,POINT (-73.93700122199994 40.802091971000046)
219795339,10/27/2020,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,Q,114,0,25-44,M,BLACK,1000200,213984,40.754007012000045,-73.94243188799999,POINT (-73.94243188799999 40.754007012000045)
219798195,10/27/2020,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,103,0,25-44,M,BLACK,1047359,199777,40.71480159800007,-73.77235102199995,POINT (-73.77235102199995 40.71480159800007)
219786562,10/27/2020,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,0,25-44,M,BLACK,998016,196598,40.70629036500002,-73.95035033099998,POINT (-73.95035033099998 40.70629036500002)
219763881,10/27/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,B,41,0,18-24,F,BLACK,1011758,238809,40.82211655000003,-73.90061307699995,POINT (-73.90061307699995 40.82211655000003)
219782938,10/27/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200504,F,Q,113,0,25-44,F,BLACK,1049960,190615,40.68963520800003,-73.763057985,POINT (-73.763057985 40.68963520800003)
219761583,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,B,41,0,25-44,F,WHITE HISPANIC,1013880,240034,40.82547196300004,-73.89294073699995,POINT (-73.89294073699995 40.82547196300004)
219792844,10/27/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1201001,F,B,41,0,18-24,M,BLACK HISPANIC,1013086,236614,40.81608766100004,-73.89582435399994,POINT (-73.89582435399994 40.81608766100004)
219751759,10/27/2020,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,K,67,0,25-44,M,BLACK,1003337,179537,40.65945193500005,-73.93120691499998,POINT (-73.93120691499998 40.65945193500005)
219789937,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,18-24,M,WHITE HISPANIC,1006176,243360,40.83462336000007,-73.92076635799998,POINT (-73.92076635799998 40.83462336000007)
219798178,10/27/2020,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,K,73,0,25-44,M,BLACK,1007958,178991,40.65794211900004,-73.91455355299998,POINT (-73.91455355299998 40.65794211900004)
219801902,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,45-64,M,ASIAN / PACIFIC ISLANDER,1024247,257912,40.87450086500007,-73.85537554199995,POINT (-73.85537554199995 40.87450086500007)
219754567,10/27/2020,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,32,0,18-24,M,BLACK,1000393,239187,40.823182133000046,-73.94167471199995,POINT (-73.94167471199995 40.823182133000046)
219763892,10/27/2020,844,CAUSE SPI/KILL ANIMAL,125,NYS LAWS-UNCLASSIFIED FELONY,AM 0353A01,F,Q,103,0,18-24,M,ASIAN / PACIFIC ISLANDER,1041879,197084,40.707447364000075,-73.79214176799998,POINT (-73.79214176799998 40.707447364000075)
219763875,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,B,41,0,25-44,F,WHITE HISPANIC,1013880,240034,40.82547196300004,-73.89294073699995,POINT (-73.89294073699995 40.82547196300004)
219802022,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,F,WHITE HISPANIC,1020390,257134,40.872382131000045,-73.86932631699995,POINT (-73.86932631699995 40.872382131000045)
219836662,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,67,0,25-44,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007)
219808067,10/27/2020,643,"ASSEMBLY,UNLAWFUL",361,OFF. AGNST PUB ORD SENSBLTY &,PL 2401000,M,K,84,0,18-24,F,ASIAN / PACIFIC ISLANDER,987041,190253,40.68888508100008,-73.98993751299997,POINT (-73.98993751299997 40.68888508100008)
219795338,10/27/2020,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,Q,107,0,18-24,M,BLACK,1036628,204948,40.72906475000008,-73.81102013199995,POINT (-73.81102013199995 40.72906475000008)
219751354,10/27/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,17,0,45-64,M,BLACK,991718,213504,40.752700764000046,-73.97304715199994,POINT (-73.97304715199994 40.752700764000046)
219801054,10/27/2020,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,Q,101,0,25-44,M,BLACK,1043650,154675,40.59103248900004,-73.78612750699995,POINT (-73.78612750699995 40.59103248900004)
219800821,10/27/2020,862,"ALCOHOLIC BEVERAGES,PUBLIC CON",675,ADMINISTRATIVE CODE,AC 010125B,V,K,62,0,25-44,M,WHITE HISPANIC,984580,165058,40.61973073400002,-73.99881274299997,POINT (-73.99881274299997 40.61973073400002)
219745289,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,13,0,25-44,M,WHITE HISPANIC,986234,210847,40.745410898000046,-73.99284136899996,POINT (-73.99284136899996 40.745410898000046)
219800804,10/27/2020,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,B,50,0,18-24,M,WHITE HISPANIC,1011291,260840,40.88258651500007,-73.90221152199997,POINT (-73.90221152199997 40.88258651500008)
219795342,10/27/2020,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,Q,102,0,18-24,M,WHITE HISPANIC,1025544,188779,40.68474340800003,-73.85111058699994,POINT (-73.85111058699994 40.68474340800003)
219782925,10/27/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,18,0,45-64,F,WHITE HISPANIC,986967,218670,40.76688284900007,-73.99019287699997,POINT (-73.99019287699997 40.76688284900007)
219758847,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,B,41,0,25-44,F,WHITE HISPANIC,1013880,240034,40.82547196300004,-73.89294073699995,POINT (-73.89294073699995 40.82547196300004)
219795326,10/27/2020,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,K,73,0,25-44,M,BLACK,1007958,178991,40.65794211900004,-73.91455355299998,POINT (-73.91455355299998 40.65794211900004)
219792841,10/27/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,46,0,25-44,M,WHITE HISPANIC,1011487,252148,40.85872904200004,-73.90153804799998,POINT (-73.90153804799998 40.85872904200004)
219774902,10/27/2020,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,B,45,0,45-64,M,WHITE HISPANIC,1033074,240941,40.82787617500002,-73.82358148999998,POINT (-73.82358148999998 40.82787617500002)
219786566,10/27/2020,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,M,33,0,18-24,M,BLACK,1001528,244950,40.838997766000034,-73.93755896999993,POINT (-73.93755896999993 40.838997766000034)
219792850,10/27/2020,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,28,0,25-44,M,WHITE HISPANIC,999319,232965,40.80610637900003,-73.94556917899996,POINT (-73.94556917899996 40.80610637900003)
219789954,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,6,0,25-44,M,WHITE,982746,206647,40.73388303300004,-74.00542831099993,POINT (-74.00542831099993 40.73388303300004)
219771223,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,72,0,25-44,M,WHITE HISPANIC,983085,176448,40.65099379700007,-74.00419987399994,POINT (-74.00419987399994 40.65099379700007)
219763880,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,B,41,0,25-44,F,WHITE HISPANIC,1013880,240034,40.82547196300004,-73.89294073699995,POINT (-73.89294073699995 40.82547196300004)
219774900,10/27/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,B,48,0,<18,M,BLACK,1012982,249577,40.85166767900005,-73.89614455699996,POINT (-73.89614455699996 40.85166767900005)
219755955,10/27/2020,512,"CONTROLLED SUBSTANCE,SALE 1",117,DANGEROUS DRUGS,PL 2204301,F,K,72,0,25-44,M,BLACK HISPANIC,981692,174064,40.644449939000026,-74.00921906899998,POINT (-74.00921906899998 40.644449939000026)
219774896,10/27/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,B,48,0,<18,M,BLACK,1011811,246833,40.844139945000045,-73.90038861799998,POINT (-73.90038861799998 40.84413994500005)
219782943,10/27/2020,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,123,0,25-44,M,BLACK,933579,145350,40.56549143800004,-74.18237617999995,POINT (-74.18237617999995 40.56549143800004)
219774911,10/27/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,10,0,18-24,M,BLACK,984686,209908,40.74283378800004,-73.99842802399996,POINT (-73.99842802399996 40.74283378800004)
219758843,10/27/2020,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1451000,F,B,42,0,25-44,M,BLACK,1008691,238872,40.82229848500003,-73.91169413099993,POINT (-73.91169413099993 40.82229848500003)
219778469,10/27/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,K,70,0,18-24,M,WHITE HISPANIC,991591,169049,40.63068215900006,-73.97355396999995,POINT (-73.97355396999995 40.63068215900006)
219789942,10/27/2020,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,76,0,25-44,M,WHITE,986416,188541,40.68418620700004,-73.99219172099998,POINT (-73.99219172099998 40.68418620700004)
219800805,10/27/2020,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,42,0,25-44,M,WHITE HISPANIC,1012772,241828,40.83039962500004,-73.89693659199997,POINT (-73.89693659199997 40.83039962500004)
219771213,10/27/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,43,97,45-64,M,BLACK,1023303,244476,40.837627328000046,-73.85886723799997,POINT (-73.85886723799997 40.837627328000046)
219782905,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1554001,F,B,46,0,<18,M,BLACK,1011659,250014,40.85287132000008,-73.90092498299998,POINT (-73.90092498299998 40.85287132000008)
219761575,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,B,41,0,25-44,F,WHITE HISPANIC,1013880,240034,40.82547196300004,-73.89294073699995,POINT (-73.89294073699995 40.82547196300004)
219758853,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553501,F,M,5,73,45-64,F,WHITE,983907,199959,40.71552621300003,-74.00123874799993,POINT (-74.00123874799993 40.71552621300003)
219755948,10/27/2020,625,DISORDERLY CONDUCT,572,DISORDERLY CONDUCT,PL 2402001,V,B,40,0,18-24,M,WHITE HISPANIC,1005294,237197,40.81770982900008,-73.92397301399996,POINT (-73.92397301399996 40.81770982900008)
219758852,10/27/2020,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,M,28,0,25-44,M,BLACK,997155,230828,40.80024432600004,-73.95339008999997,POINT (-73.95339008999998 40.80024432600004)
219801036,10/27/2020,643,"ASSEMBLY,UNLAWFUL",361,OFF. AGNST PUB ORD SENSBLTY &,PL 2401000,M,K,84,0,<18,M,WHITE,987041,190253,40.68888508100008,-73.98993751299997,POINT (-73.98993751299997 40.68888508100008)
219795345,10/27/2020,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510D,F,S,120,0,45-64,M,BLACK,950543,170917,40.635748327000044,-74.12144713799995,POINT (-74.12144713799995 40.635748327000044)
219789943,10/27/2020,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,84,2,25-44,M,BLACK,989235,189579,40.68703414200007,-73.98202677399996,POINT (-73.98202677399996 40.68703414200007)
219765972,10/27/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,S,120,0,18-24,M,BLACK,962822,174282,40.645022746000045,-74.077216847,POINT (-74.077216847 40.645022746000045)
219800808,10/27/2020,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401501,M,K,72,0,25-44,M,WHITE HISPANIC,986866,180594,40.662373351000035,-73.99057228499998,POINT (-73.99057228499998 40.662373351000035)
219786556,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,0,25-44,F,BLACK,1010196,249872,40.85248599200002,-73.90621389699999,POINT (-73.90621389699999 40.85248599200002)
219801034,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,72,0,18-24,M,BLACK,980174,172776,40.64091408600007,-74.014688327,POINT (-74.014688327 40.64091408600007)
219801044,10/27/2020,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,K,72,0,25-44,M,WHITE HISPANIC,981369,173656,40.64332996700006,-74.01038280899996,POINT (-74.01038280899998 40.64332996700006)
219801045,10/27/2020,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,72,0,25-44,M,WHITE HISPANIC,986704,180389,40.661810717000044,-73.99115627499998,POINT (-73.99115627499998 40.661810717000044)
219751353,10/27/2020,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,24,0,45-64,M,BLACK,995707,230733,40.79998557300007,-73.95862025899999,POINT (-73.95862025899999 40.79998557300007)
219778463,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,25-44,M,BLACK,1011855,242170,40.83134123000008,-73.90024878199995,POINT (-73.90024878199995 40.83134123000008)
219758867,10/27/2020,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,114,0,25-44,M,WHITE HISPANIC,1007694,219657,40.76956124200007,-73.91536344699995,POINT (-73.91536344699995 40.76956124200007)
219789945,10/27/2020,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,67,0,25-44,M,BLACK,1004184,175829,40.649272421000035,-73.92816506599996,POINT (-73.92816506599996 40.649272421000035)
219763888,10/27/2020,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,19,0,18-24,M,BLACK,994297,218680,40.76690500600006,-73.96373101899997,POINT (-73.96373101899997 40.766905006000066)
219782906,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,M,WHITE HISPANIC,1006537,244511,40.83778161800007,-73.91945797099999,POINT (-73.91945797099999 40.83778161800007)
219771214,10/27/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,43,97,45-64,M,BLACK,1023303,244476,40.837627328000046,-73.85886723799997,POINT (-73.85886723799997 40.837627328000046)
219782908,10/27/2020,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1657100,M,B,40,0,45-64,M,WHITE HISPANIC,1006520,236780,40.81656227600007,-73.91954506799993,POINT (-73.91954506799993 40.81656227600008)
219786549,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1554001,F,B,46,0,18-24,M,BLACK,1011279,250448,40.85406369200007,-73.90229683399998,POINT (-73.90229683399998 40.85406369200007)
219801027,10/27/2020,568,"MARIJUANA, POSSESSION 1, 2 & 3",117,DANGEROUS DRUGS,PL 2212000,F,B,41,0,25-44,M,WHITE HISPANIC,1015275,240502,40.826751699000056,-73.88789808999996,POINT (-73.88789808999996 40.826751699000056)
219778472,10/27/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553501,F,M,19,0,25-44,F,WHITE HISPANIC,993570,216847,40.76187469000007,-73.96635808399996,POINT (-73.96635808399996 40.76187469000007)
219786558,10/27/2020,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,81,2,25-44,M,BLACK,1005118,186679,40.679051109000056,-73.92476562099995,POINT (-73.92476562099995 40.67905110900006)
219792854,10/27/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,111,0,45-64,F,BLACK,1047695,217560,40.763608959000074,-73.77097127299999,POINT (-73.77097127299999 40.763608959000074)
219811871,10/27/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,M,24,0,<18,M,BLACK,993373,229301,40.79605784000006,-73.96705230699997,POINT (-73.96705230699997 40.79605784000006)
219786555,10/27/2020,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,44,0,25-44,M,BLACK,1003280,242179,40.83138857100005,-73.93123512599993,POINT (-73.93123512599993 40.83138857100005)
219798171,10/27/2020,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1655000,F,B,40,0,25-44,M,BLACK,1007444,237864,40.81953517300008,-73.91620312499998,POINT (-73.91620312499998 40.81953517300008)
219798173,10/27/2020,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,B,43,0,18-24,M,BLACK,1020864,239948,40.82520972900005,-73.86770627599998,POINT (-73.86770627599998 40.82520972900005)
219801032,10/27/2020,643,"ASSEMBLY,UNLAWFUL",361,OFF. AGNST PUB ORD SENSBLTY &,PL 2401000,M,K,84,0,18-24,F,ASIAN / PACIFIC ISLANDER,987041,190253,40.68888508100008,-73.98993751299997,POINT (-73.98993751299997 40.68888508100008)
219763887,10/27/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,33,97,25-44,M,BLACK,1000557,245913,40.841642767000046,-73.94106580999993,POINT (-73.94106580999993 40.841642767000046)
219771219,10/27/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,68,0,25-44,M,ASIAN / PACIFIC ISLANDER,978368,169905,40.63303278600006,-74.02119330999993,POINT (-74.02119330999993 40.63303278600006)
