"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360050147012","Block Group 2, Census Tract 147.01, Bronx County, New York","30445","null","25145","null",
"1500000US360050147013","Block Group 3, Census Tract 147.01, Bronx County, New York","19167","null","11657","null",
"1500000US360050147021","Block Group 1, Census Tract 147.02, Bronx County, New York","12708","null","7155","null",
"1500000US360050147022","Block Group 2, Census Tract 147.02, Bronx County, New York","-","-","**","**",
"1500000US360050147023","Block Group 3, Census Tract 147.02, Bronx County, New York","-","-","**","**",
"1500000US360050147024","Block Group 4, Census Tract 147.02, Bronx County, New York","46190","null","42129","null",
"1500000US360050149001","Block Group 1, Census Tract 149, Bronx County, New York","12257","null","4550","null",
"1500000US360050149002","Block Group 2, Census Tract 149, Bronx County, New York","31743","null","13683","null",
"1500000US360050149003","Block Group 3, Census Tract 149, Bronx County, New York","28618","null","14260","null",
"1500000US360050151001","Block Group 1, Census Tract 151, Bronx County, New York","28242","null","26108","null",
"1500000US360050151002","Block Group 2, Census Tract 151, Bronx County, New York","26526","null","4723","null",
"1500000US360050151003","Block Group 3, Census Tract 151, Bronx County, New York","20848","null","2155","null",
"1500000US360050151004","Block Group 4, Census Tract 151, Bronx County, New York","65993","null","15264","null",
"1500000US360050152001","Block Group 1, Census Tract 152, Bronx County, New York","85333","null","22957","null",
"1500000US360050152002","Block Group 2, Census Tract 152, Bronx County, New York","62065","null","26506","null",
"1500000US360050153001","Block Group 1, Census Tract 153, Bronx County, New York","28523","null","15500","null",
"1500000US360050153002","Block Group 2, Census Tract 153, Bronx County, New York","50151","null","37202","null",
"1500000US360050153003","Block Group 3, Census Tract 153, Bronx County, New York","45365","null","23689","null",
"1500000US360050155001","Block Group 1, Census Tract 155, Bronx County, New York","26667","null","11167","null",
"1500000US360050155002","Block Group 2, Census Tract 155, Bronx County, New York","34531","null","15768","null",
"1500000US360050157001","Block Group 1, Census Tract 157, Bronx County, New York","-","-","**","**",
"1500000US360050157002","Block Group 2, Census Tract 157, Bronx County, New York","19801","null","16959","null",
"1500000US360050157003","Block Group 3, Census Tract 157, Bronx County, New York","43426","null","18694","null",
"1500000US360050157004","Block Group 4, Census Tract 157, Bronx County, New York","33147","null","21552","null",
"1500000US360050158001","Block Group 1, Census Tract 158, Bronx County, New York","64712","null","18716","null",
"1500000US360050159001","Block Group 1, Census Tract 159, Bronx County, New York","25250","null","21610","null",
"1500000US360050159002","Block Group 2, Census Tract 159, Bronx County, New York","-","-","**","**",
"1500000US360050160000","Block Group 0, Census Tract 160, Bronx County, New York","-","-","**","**",
"1500000US360050160001","Block Group 1, Census Tract 160, Bronx County, New York","68047","null","11734","null",
"1500000US360050160002","Block Group 2, Census Tract 160, Bronx County, New York","101250","null","35386","null",
"1500000US360050160003","Block Group 3, Census Tract 160, Bronx County, New York","-","-","**","**",
"1500000US360050160004","Block Group 4, Census Tract 160, Bronx County, New York","94479","null","24299","null",
"1500000US360050161001","Block Group 1, Census Tract 161, Bronx County, New York","39073","null","25564","null",
"1500000US360050161002","Block Group 2, Census Tract 161, Bronx County, New York","-","-","**","**",
"1500000US360050161003","Block Group 3, Census Tract 161, Bronx County, New York","19956","null","10924","null",
"1500000US360050161004","Block Group 4, Census Tract 161, Bronx County, New York","17455","null","5257","null",
"1500000US360050162001","Block Group 1, Census Tract 162, Bronx County, New York","82250","null","12272","null",
"1500000US360050162002","Block Group 2, Census Tract 162, Bronx County, New York","98000","null","52692","null",
"1500000US360050163001","Block Group 1, Census Tract 163, Bronx County, New York","-","-","**","**",
"1500000US360050164001","Block Group 1, Census Tract 164, Bronx County, New York","66875","null","28194","null",
"1500000US360050165001","Block Group 1, Census Tract 165, Bronx County, New York","26989","null","4998","null",
"1500000US360050166001","Block Group 1, Census Tract 166, Bronx County, New York","93627","null","2961","null",
"1500000US360050166002","Block Group 2, Census Tract 166, Bronx County, New York","76667","null","41235","null",
"1500000US360050167001","Block Group 1, Census Tract 167, Bronx County, New York","73482","null","24620","null",
"1500000US360050167002","Block Group 2, Census Tract 167, Bronx County, New York","28739","null","1970","null",
"1500000US360050169001","Block Group 1, Census Tract 169, Bronx County, New York","45017","null","7392","null",
"1500000US360050171001","Block Group 1, Census Tract 171, Bronx County, New York","-","-","**","**",
"1500000US360050173001","Block Group 1, Census Tract 173, Bronx County, New York","74340","null","22434","null",
"1500000US360050173002","Block Group 2, Census Tract 173, Bronx County, New York","13631","null","9800","null",
"1500000US360050173003","Block Group 3, Census Tract 173, Bronx County, New York","29123","null","16280","null",
"1500000US360050173004","Block Group 4, Census Tract 173, Bronx County, New York","14778","null","9735","null",
"1500000US360050175001","Block Group 1, Census Tract 175, Bronx County, New York","-","-","**","**",
"1500000US360050175002","Block Group 2, Census Tract 175, Bronx County, New York","23317","null","22892","null",
"1500000US360050175003","Block Group 3, Census Tract 175, Bronx County, New York","23006","null","10946","null",
"1500000US360050175004","Block Group 4, Census Tract 175, Bronx County, New York","26512","null","17260","null",
"1500000US360050175005","Block Group 5, Census Tract 175, Bronx County, New York","34138","null","19638","null",
"1500000US360050175006","Block Group 6, Census Tract 175, Bronx County, New York","15972","null","7427","null",
"1500000US360050177011","Block Group 1, Census Tract 177.01, Bronx County, New York","34295","null","22660","null",
"1500000US360050177012","Block Group 2, Census Tract 177.01, Bronx County, New York","-","-","**","**",
"1500000US360050177013","Block Group 3, Census Tract 177.01, Bronx County, New York","22670","null","11099","null",
"1500000US360050177021","Block Group 1, Census Tract 177.02, Bronx County, New York","42222","null","18949","null",
"1500000US360050177022","Block Group 2, Census Tract 177.02, Bronx County, New York","44464","null","28315","null",
"1500000US360050177023","Block Group 3, Census Tract 177.02, Bronx County, New York","38173","null","12427","null",
"1500000US360050177024","Block Group 4, Census Tract 177.02, Bronx County, New York","-","-","**","**",
"1500000US360050179011","Block Group 1, Census Tract 179.01, Bronx County, New York","38971","null","15365","null",
"1500000US360050179012","Block Group 2, Census Tract 179.01, Bronx County, New York","64028","null","63503","null",
"1500000US360050179013","Block Group 3, Census Tract 179.01, Bronx County, New York","50481","null","21819","null",
"1500000US360050179021","Block Group 1, Census Tract 179.02, Bronx County, New York","40287","null","27876","null",
"1500000US360050179022","Block Group 2, Census Tract 179.02, Bronx County, New York","-","-","**","**",
"1500000US360050179023","Block Group 3, Census Tract 179.02, Bronx County, New York","50819","null","27840","null",
"1500000US360050181011","Block Group 1, Census Tract 181.01, Bronx County, New York","45524","null","37238","null",
"1500000US360050181012","Block Group 2, Census Tract 181.01, Bronx County, New York","-","-","**","**",
"1500000US360050181013","Block Group 3, Census Tract 181.01, Bronx County, New York","-","-","**","**",
"1500000US360050181021","Block Group 1, Census Tract 181.02, Bronx County, New York","-","-","**","**",
"1500000US360050181022","Block Group 2, Census Tract 181.02, Bronx County, New York","35851","null","29626","null",
"1500000US360050181023","Block Group 3, Census Tract 181.02, Bronx County, New York","17500","null","13322","null",
"1500000US360050181024","Block Group 4, Census Tract 181.02, Bronx County, New York","57956","null","15453","null",
"1500000US360050183011","Block Group 1, Census Tract 183.01, Bronx County, New York","35080","null","7903","null",
"1500000US360050183012","Block Group 2, Census Tract 183.01, Bronx County, New York","53324","null","27319","null",
"1500000US360050183013","Block Group 3, Census Tract 183.01, Bronx County, New York","62500","null","20132","null",
"1500000US360050183021","Block Group 1, Census Tract 183.02, Bronx County, New York","47250","null","25179","null",
"1500000US360050183022","Block Group 2, Census Tract 183.02, Bronx County, New York","48359","null","20422","null",
"1500000US360050183023","Block Group 3, Census Tract 183.02, Bronx County, New York","58051","null","28949","null",
"1500000US360050184001","Block Group 1, Census Tract 184, Bronx County, New York","109231","null","23035","null",
"1500000US360050184002","Block Group 2, Census Tract 184, Bronx County, New York","82500","null","35124","null",
"1500000US360050184003","Block Group 3, Census Tract 184, Bronx County, New York","102625","null","58082","null",
"1500000US360050184004","Block Group 4, Census Tract 184, Bronx County, New York","102625","null","35193","null",
"1500000US360050185011","Block Group 1, Census Tract 185.01, Bronx County, New York","38839","null","19311","null",
"1500000US360050185021","Block Group 1, Census Tract 185.02, Bronx County, New York","26797","null","25980","null",
"1500000US360050185022","Block Group 2, Census Tract 185.02, Bronx County, New York","22593","null","4507","null",
"1500000US360050185023","Block Group 3, Census Tract 185.02, Bronx County, New York","-","-","**","**",
"1500000US360050185024","Block Group 4, Census Tract 185.02, Bronx County, New York","41109","null","30705","null",
"1500000US360050189001","Block Group 1, Census Tract 189, Bronx County, New York","-","-","**","**",
"1500000US360050189002","Block Group 2, Census Tract 189, Bronx County, New York","51566","null","39870","null",
"1500000US360050189003","Block Group 3, Census Tract 189, Bronx County, New York","29886","null","13613","null",
"1500000US360050189004","Block Group 4, Census Tract 189, Bronx County, New York","24536","null","10421","null",
"1500000US360050193001","Block Group 1, Census Tract 193, Bronx County, New York","-","-","**","**",
"1500000US360050193002","Block Group 2, Census Tract 193, Bronx County, New York","-","-","**","**",
"1500000US360050193003","Block Group 3, Census Tract 193, Bronx County, New York","29121","null","6017","null",
"1500000US360050193004","Block Group 4, Census Tract 193, Bronx County, New York","-","-","**","**",
"1500000US360050194001","Block Group 1, Census Tract 194, Bronx County, New York","63816","null","3347","null",
"1500000US360050195001","Block Group 1, Census Tract 195, Bronx County, New York","36179","null","12444","null",
"1500000US360050195002","Block Group 2, Census Tract 195, Bronx County, New York","36645","null","18987","null",
